X,Y,OBJECTID_1,OBJECTID,CompanyID,County,FacilityNa,Address,ProductsSe,Employees,YrEst,Latitude,Longitude,ImportKBIF,CompanyNam,Phone,Website,ByProducts,ModDate,Mfg,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,Main_NAICS,NAICS6,NAICSNatlI,NAICSNat_1,fPotMfgAsp,YrRmvd,ESRI_OID
-9496918.87212295,4600960.01908324,1099,1099,001t0000003sljN,Shelby,Finchville Farms Country Hams,"5157 Taylorsville Rd, Finchville, KY 40022-6703 United States",Country ham & seasoned bacon processing & packing,8,1947,38.152271,-85.312269,1387,Finchville Farms Country Hams,502-834-7952,www.finchvillefarms.com, ,2021/10/13 00:00:00+00,1,311612, , , , , ,311612,311612,Meat Processed from Carcasses,Meat Processed From Carcasses,0,0,164
-9418745.856682,4717375.59586201,1100,1100,001t0000003siwP,Kenton,Firestone Building Products Co,"8170 Holton Drive, Florence, KY 41042 United States",Commercial roof insulation,49,1985,38.969995,-84.610029,3354,Firestone Building Products Co,859-291-4900, , ,2022/01/12 00:00:00+00,1,326140, , , , , ,326140,326140,Polystyrene Foam Product Manufacturing,Polystyrene Foam Product Manufacturing,0,0,281
-9368573.12784406,4400506.0257499,1101,1101,001t0000003skCF,Whitley,Firestone Industrial Products,"1 Firestone Blvd, Williamsburg, KY 40769-9340 United States",Air springs,500,1989,36.722557,-84.15932,3984,Firestone Industrial Products,606-549-0528,www.firestoneindustrial.com, ,2021/12/22 00:00:00+00,1,336390, , , , , ,336390,336390,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing,0,0,462
-9674436.7741215,4567428.80570771,1102,1102,001t0000003shYZ,Hancock,First Class Services Inc,"9355 US 60 West, Lewisport, KY 42351 United States",Specialized liquid and dry bulk carrier.  Hazmat operations.,145,1989,37.915019,-86.906939,14476,First Class Services Inc,270-295-3746,www.firstclassservices.com, ,2021/12/13 00:00:00+00,0,484121, , , , , ,484121,484121,"General Freight Trucking, Long-Distance, Truckload","General Freight Trucking, Long-Distance TL",0,0,657
-9526389.0469415,4615200.96215839,1103,1103,001t0000003slP7,Jefferson,First Commonwealth Mortgage Corp,"307 N Hurstbourne Parkway
Suite 295, Louisville, KY 40222 United States",Mortgage loan origination and processing.,41,2000,38.252801,-85.577004,13603,First Commonwealth Mortgage Corp,(502) 412-0290,www.firstcm.net, ,2021/12/22 00:00:00+00,0,522310,551114, , , , ,522310,522310,Mortgage and Nonmortgage Loan Brokers,Mortgage and Nonmortgage Loan Brokers,0,0,744
-9563641.00763318,4534640.07846688,1104,1104,001t0000003skUU,Hardin,"Fischbach USA, Inc","900 Peterson Dr, Elizabethtown, KY 42701-9365 United States",Plastic injection molding - plastic cartridges and accessories used to hold sealants and adhesives. Collapsible aluminum cartridges.,150,1992,37.682278,-85.911644,4706,Fischbach USA Inc.,270-769-9333,www.fischbach-fi.com, ,2021/10/15 00:00:00+00,1,326199, , , , , ,326199,326199,All Other Plastics Product Manufacturing,All Other Plastics Product Manufacturing,0,0,285
-9548693.80599987,4617142.21614572,1105,1105,001t0000003sm4q,Jefferson,Fischersips,"1844 Northwestern Pkwy, Louisville, KY 40203-1047 United States",Energyy efficient prefabricated building panels for the construction industry made of wood (OSB) and expanded foam. (EPS),12,1986,38.266494,-85.777371,4460,"Louisville Panels, LLC",502-778-5577,www.fischersips.com,001t0000003sm4qAAA,2022/05/18 00:00:00+00,1,321992, , , , , ,321992,321992,Prefabricated Wood Building Manufacturing,Prefabricated Wood Building Manufacturing,0,0,224
-9525434.70462187,4614116.01483723,1106,1106,001t0000003skTe,Jefferson,Fisher Klosterman Inc,"10000 Shelbyville Road
Suite 101, Louisville, KY 40223 United States","HQ; Sale of cyclones, scrubbers, & bag houses for air pollution control, dust collection, and product recovery.",16,1948,38.245147,-85.568431,4673,Fisher Klosterman Inc,502-572-4000,www.ceoenviro.com, ,2021/12/13 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9548417.73349508,4614868.40538834,1107,1107,001t0000003sm7Q,Jefferson,Fishmarket Inc,"1406 W Chestnut St, Louisville, KY 40203 United States","Fish processing, meat processing, food processing",25,1988,38.250455,-85.774891,4786,Fishmarket Inc,502-587-7474, , ,2021/12/13 00:00:00+00,1,311710,311612, , , , ,311710,311710,Seafood Product Preparation and Packaging,Seafood Product Preparation and Packaging,0,0,167
-9396846.07023213,4580641.80776968,1108,1108,001t0000003skSM,Fayette,Fister Distribution Inc.,"2325 Palumbo Drive
Warehouse #3, Lexington, KY 40509 United States",Freight transportation arrangement. Full-service distribution warehouse. Commercial warehouse space available.,50,1953,38.0086,-84.4133,460422617,Fister Distribution Inc,(859) 269-5053,www.fishterdistribution.com, ,2022/02/22 00:00:00+00,0,488510,493110, , , , ,488510,488510,Freight Transportation Arrangement,Freight Transportation Arrangement,0,0,690
-9829190.26959637,4384990.54981834,1109,1109,001t0000003sl6V,Calloway,Fitts Block & Ready Mix Inc,"98 E Main St, Murray, KY 42071 United States",Ready-mixed concrete & blocks,3,1945,36.610759,-88.297113,2056,Fitts Block Inc,270-753-3540, , ,2022/02/23 00:00:00+00,1,327320,327331, , , , ,327320,327320,Ready-Mix Concrete Manufacturing,Ready-Mix Concrete Manufacturing,0,0,298
-9545524.09351411,4611283.12985002,1110,1110,001t0000003sija,Jefferson,Fives Intralogistics Corp,"500 E Burnett Ave, Louisville, KY 40217-1120 United States",Conveyor equipment; US regional headquarters,130,1956,38.225158,-85.748897,2513,Fives Intralogistics Corp,502-636-1414, , ,2021/12/13 00:00:00+00,1,333922, , , , , ,333922,333922,Conveyor and Conveying Equipment Manufacturing,Conveyor and Conveying Equipment Mfg.,0,0,392
-9430190.06124544,4732646.29863418,1111,1111,001t0000003sjHl,Boone,Fives Machining Systems Inc,"2200 Litton Lane, Hebron, KY 41048 United States","Regional HQ and advanced manufacturing tools for the aerospace, heavy equipment, energy, and general machining markets",250,2003,39.076568,-84.712834,13804,"Fives Machining Systems, Inc.",859-534-4600,www.fivesmsi.com, ,2022/06/17 00:00:00+00,1,333517,333512, , , , ,333517,333517,Machine Tool Manufacturing,Machine Tool Manufacturing,0,0,382
-9524264.40217507,4609628.88534127,1112,1112,001t0000003sm8y,Jefferson,Flavorcraft Industries Inc,"2123 Watterson Trail, Louisville, KY 40299 United States","Manufacturer of Sauces, Salsa, Marinades, Salad Dressings, Syrups, Beverages, Rubs and Spices, Alcoholic Beverages, BBQ Sauces, Nutritional Beverages, and Brandied Fruits. Also provide Product Development and Consultation Services.",18,2006,38.213483,-85.557918,5200,Flavorcraft LLC,502-240-0076, , ,2021/12/13 00:00:00+00,1,311941, , , , , ,311941,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","Mayonnaise, Dressing, and Sauce Manufacturing",0,0,178
-9547309.10232363,4614009.42440517,1113,1113,001t0000003sjci,Jefferson,Flavorman,"809 South 8th Street, Louisville, KY 40203 United States","Researches, creates, develops and manufactures beverages for clients worldwide. We offer product development services, beverage support services. Headquarters.",50,1992,38.244395,-85.764932,217607901,"Pro-Liquitech, LLC.",502-266-7377,www.flavorman.com, ,2021/10/13 00:00:00+00,1,311930,493110,551114, , , ,311930,311930,Flavoring Syrup and Concentrate Manufacturing,Flavoring Syrup and Concentrate Manufacturing,0,0,177
-9538350.99716843,4605658.92714404,1114,1114,001t0000003skfA,Jefferson,FleetPride,"4670 Jennings Lane, Louisville, KY 40218 United States","Resell and distribute heavy duty truck parts - machine flywheels, building hydraulic hoses.",20,2014,38.185457,-85.68446,544309400,FleetPride,502-561-2200,www.FleetPride.com, ,2021/12/13 00:00:00+00,0,811310, , , , , ,811310,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Commercial Machinery Repair and Maintenance,0,0,1001
-9322175.83149614,4642595.43806124,1115,1115,001t0000003smwI,Fleming,Fleming County Farm Suppl;y,"1724 Maysville RD, Flemingsburg, KY 41041 United States","Feed and nutrient for livestock; fertilizer for crop production, animal health, livestock equipment, general hardware.",11,1918,38.445794,-83.742526,1000138,Fleming County Farm Supply,(606) 845-1821,www.hintonmills.com, ,2021/12/03 00:00:00+00,1,311119,325314, , , , ,311119,311119,Other Animal Food Manufacturing,Other Animal Food Manufacturing,0,0,140
-9703104.10277708,4413484.65160991,1116,1116,001t0000003sik2,Todd,FLEXcon,"202 Elk Fork Road, Elkton, KY 42220 United States",Adhesive coat products for labeling industry,22,2007,36.815951,-87.164462,253907900,FLEXcon,270-265-0040,www.flexcon.com, ,2021/12/13 00:00:00+00,1,322220, , , , , ,322220,322220,Paper Bag and Coated and Treated Paper Manufacturing,Paper Bag and Coated and Treated Paper Mfg,0,0,233
-9543790.62611201,4613741.53917103,1117,1117,001t0000003skl7,Jefferson,Flexential - Downtown Louisville,"752 Barret Ave, Louisville, KY 40204 United States",Internet colocation; disaster recovery services; IT Infrastructure colocation / Cloud; data processing management,20,1999,38.242505,-85.733325,599,Peak-10 Louisville,(502) 315-6000,www.flexential.com, ,2021/12/01 00:00:00+00,0,541512,518210, , , , ,541512,541512,Computer Systems Design Services,Computer Systems Design Services,0,0,818
-9567176.51553788,4532763.57099166,1118,1118,001t0000003skGE,Hardin,Flex Films USA Inc,"1221 North Black Branch Rd., Elizabethtown, KY 42701 United States",Flexible packaging manufacturer,150,2011,37.668936,-85.943404,412113100,Flex Films USA Inc,270-982-3456,www.flexfilm.com, ,2022/04/28 00:00:00+00,1,326112, , , , , ,326112,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,Plastics Packaging Film and Sheet Mfg.,0,0,276
-9415154.68962751,4728637.86317557,1119,1119,001t0000003sil2,Kenton,Flexicon Corp,"541 Buttermilk Pike, Crescent Springs, KY 41017 United States",Complete prepress portfolio for high quality packaging from artwork design through to the finished flexo plate; we offer print quality management; on site print approvals.,5,2005,39.048609,-84.577769,269207901,Flexicon Corp,859-746-3740,www.flexiconusa.com,InkPilot software for color standardization,2022/01/13 00:00:00+00,1,323120, , , , , ,323120,323120,Support Activities for Printing,Support Activities for Printing,0,0,240
-9538604.13696981,4592449.199739,1120,1120,001t0000003sksJ,Jefferson,Flextronics America LLC,"4400 Commerce Crossings Dr, Louisville, KY 40229 United States","Repair debit and credit card reading machines, laptops, home electronics and process warranty validation disk/tape drives, spare parts logistics keyboards..",326,2007,38.092125,-85.686734,73,"Flextronics America, LLC",502-810-2280,www.flextronics.com, ,2021/12/22 00:00:00+00,0,811211, , , , , ,811211,811211,Consumer Electronics Repair and Maintenance,Consumer Electronics Repair and Maintenance,0,0,997
-9563612.6210984,4535473.09582587,1121,1121,001t0000003sjFz,Hardin,Flint Group,"305 Ring Rd, Elizabethtown, KY 42701-9318 United States","Commercial, Publication and Sheetfed Inks.",157,1980,37.6882,-85.911389,1337,Flint Group,2707371700,www.flintgrp.com, ,2021/12/13 00:00:00+00,1,325130, , , , , ,325130,325130,Synthetic Dye and Pigment Manufacturing,Synthetic Dye and Pigment Manufacturing,0,0,248
-9560853.01401168,4601457.75550887,1122,1122,001t0000008x91u,Jefferson,Flint Group,"7100 Intermodal Drive, Suite A, Louisville, KY 40258 United States","Supplies inks, blankets, pressroom chemistry, flexographic plates and sleeves, consumables and colourants.",36,2016,38.155787,-85.886599,648634601,Day International Incorporated, ,http://www.flintgrp.com, ,2021/12/13 00:00:00+00,1,323111, , , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9415236.05553395,4581206.95438952,1123,1123,001t0000003sixQ,Fayette,"Florida Tile, Inc.","998 Governors LaneSuite 300, Lexington, KY 40513",National corporate headquarters for porcelain/ceramic tile manufacturing and distribution.,51,2010,38.0126,-84.5785,349707900,"Florida Tile, Inc.",859-219-5200,www.floridatile.com, ,2021/12/07 00:00:00+00,1,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9453711.97960052,4589768.47421076,1124,1124,001t0000003silE,Anderson,Florida Tile Inc,"1247 Alton Rd, Lawrenceburg, KY 40342-9413","Produce ceramic and porcelain tile.  Import and distribute ceramic, porcelain, and stone.",200,1969,38.07317,-84.924135,2709,"Florida Tile, Inc.",(502) 839-6911,www.floridatile.com, ,2021/12/13 00:00:00+00,1,327120,327110, , , , ,327120,327120,Clay Building Material and Refractories Manufacturing,Clay Building Material and Refractories Mfg,0,0,292
-9453614.68626775,4589489.05635303,1125,1125,001t0000009Pkud,Anderson,Florida Tile Inc,"1211 Alton Road, Lawrenceburg, KY 40342 United States","Manufacturer and distributor of porcelain and ceramic wall tile, as well as natural stone and decorative glass and metal tiles.",198,2015,38.071194,-84.923261,646709401,"Florida Tile, Inc.",(502) 839-2551,www.floridatile.com, ,2021/12/13 00:00:00+00,1,327120, , , , , ,327120,327120,Clay Building Material and Refractories Manufacturing,Clay Building Material and Refractories Mfg,0,0,292
-9412741.50472993,4724941.36973431,1126,1126,001t0000003sljF,Kenton,Flottman Company Inc,"720 Centre View Blvd, Crestview Hills, KY 41017-5434 United States","Commercial offset printing; desktop publishing; glue binding, miniature folding and package inserts, digital printing, variable data printing, direct marketing, one-to-one marketing.",31,1921,39.022816,-84.556091,1372,Flottman Company Inc,859-331-6636,www.flottmanco.com, ,2021/12/16 00:00:00+00,1,323111, , , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9418966.04654459,4714005.96684679,1127,1127,001t0000003sikn,Boone,Flottweg Separation Technology Inc.,"10700 Toebben Drive, Independence, KY 41051 United States","Assembly, repair and service of liquid-solid separation equipment",67,2008,38.946457,-84.612007,264318101,"Flottweg Separation Technology, Inc.",859-448-2300,www.flottweg.com, ,2022/04/29 00:00:00+00,1,333999, , , , , ,333999,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,Miscellaneous General Purpose Machinery Mfg.,0,0,402
-9359275.83557936,4457507.3897496,1128,1128,001t0000003sjW8,Laurel,Flowers Bakery of London LLC,"501 E 4th St, London, KY 40741-4108 United States","Doughnuts, honey buns, dunkin stix, fried pies",489,1953,37.131889,-84.075801,1839,Flowers Bakery of London LLC,606-864-5161,www.flowersfoods.com, ,2021/12/22 00:00:00+00,1,311812, , , , , ,311812,311812,Commercial Bakeries,Commercial Bakeries,0,0,169
-9507246.87206861,4552544.77670085,1129,1129,001t0000003siny,Nelson,Flowers Baking Company of Bardstown,"1755 Parkway Drive, Bardstown, KY 40004 United States",Producer and marketer of packaged bakery foods,185,2009,37.80946,-85.405047,287718100,Flowers Foods Inc,502-350-4700,www.flowersfoods.com, ,2021/10/06 00:00:00+00,1,311812, , , , , ,311812,311812,Commercial Bakeries,Commercial Bakeries,0,0,169
-9205911.16033185,4642928.89824933,1130,1130,001t0000003skjF,Boyd,Flowserve Corporation,"201 W. Southland Drive, Ashland, KY 41102-8328 United States","Seals manufacturing, pumps,automation, and services to the power, oil, gas, chemical, and other industries",26,0,38.44814,-82.698103,569731200,Flowserve Corporation,(606) 928-0084,www.flowserve.com, ,2022/02/17 00:00:00+00,1,339991,423830, , , , ,339991,339991,"Gasket, Packing, and Sealing Device Manufacturing","Gasket, Packing, and Sealing Device Mfg.",0,0,497
-9209944.37206709,4532603.12881914,1131,1131,001t0000003sifM,Floyd,Floyd Chronicle & Times,"3081 South Lake Drive, Prestonsburg, KY 41653 United States",Newspaper & shopping guide publishing & offset printing,4,1927,37.667795,-82.734334,2262,Floyd Chronicles & Times,606-886-8506,www.floydct.com,001t0000003sifMAAQ,2021/12/13 00:00:00+00,1,511110,323111,511199, , , ,511110,511110,Newspaper Publishers,Newspaper Publishers,1,0,700
-9498841.57643009,4486566.89372278,1132,1132,001t0000003sjgt,Taylor,Fluortubing US LLC,"500 Industrial Drive, Campbellsville, KY 42718 United States","Teflon tubing, PTFE tubing, plastic tubing",8,2007,37.339721,-85.329541,236907900,Fluortubing US LLC,270-469-1199,www.fluortubingusa.com, ,2022/01/12 00:00:00+00,1,326220, , , , , ,326220,326220,Rubber and Plastics Hoses and Belting Manufacturing,Rubber and Plastics Hose and Belting Mfg.,0,0,288
-9837587.8820401,4415005.41726835,1133,1133,001t0000003smSo,Marshall,FLW LLC,"30 Gamble Lane, Benton, KY 42025 United States",Own the Facility leased to MLFLW,0,1979,36.826887,-88.37255,7021,FLW LLC,(612) 337-1864,www.flwfishing.com, ,2021/12/28 00:00:00+00,0,711320,551114,511120,519130, , ,711320,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",Promoters without Facilities,0,0,956
-9739239.0880346,4418761.56308364,1134,1134,001t0000003sjNm,Christian,Flynn Enterprises LLC,"2203 S Walnut St, Hopkinsville, KY 42240-4648 United States","Men's, ladies' & children's jeans, shorts",46,1976,36.853891,-87.489068,1579,Flynn Enterprises LLC,270-886-0223, , ,2021/10/13 00:00:00+00,1,315220, , , , , ,315220,315220,Men's and Boys' Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,0,0,204
